"id","title","date","authors","authorsInternal","topics","jel","pdf","abstract"
"2014-39","Real-Time Nowcasting of Nominal GDP Under Structural Breaks","September 2014","William A. Barnett,Marcelle Chauvet,Danilo Leiva-Leon","FALSE,FALSE,FALSE","Business fluctuations and cycles,Econometric and statistical methods,Inflation and prices","C,C3,C32,E,E2,E27,E3,E31,E32","http://www.bankofcanada.ca/wp-content/uploads/2014/09/wp2014-39.pdf","This paper provides a framework for the early assessment of current U.S. nominal GDP growth, which has been considered a potential new monetary policy target. The nowcasts are computed using the exact amount of information that policy-makers have available at the time predictions are made. However, real-time information arrives at different frequencies and asynchronously, which poses challenges of mixed frequencies, missing data and ragged edges. This paper proposes a multivariate state-space model that not only takes into account asynchronous information inflow, but also allows for potential parameter instability. We use small-scale confirmatory factor analysis in which the candidate variables are selected based on their ability to forecast nominal GDP. The model is fully estimated in one step using a non-linear Kalman filter, which is applied to obtain optimal inferences simultaneously on both the dynamic factor and parameters. In contrast to principal component analysis, the proposed factor model captures the co-movement rather than the variance underlying the variables. We compare the predictive ability of the model with other univariate and multivariate specifications. The results indicate that the proposed model containing information on real economic activity, inflation, interest rates and Divisia monetary aggregates produces the most accurate real-time nowcasts of nominal GDP growth."
"2014-4","Technology Shocks, Labour Mobility and Aggregate Fluctuations","January 2014","Daniela Hauser","TRUE","Business fluctuations and cycles,Labour markets","E,E2,E24,E3,E32,J,J6,J61","http://www.bankofcanada.ca/wp-content/uploads/2014/01/wp2014-4.pdf","We provide evidence regarding the dynamic behaviour of net labour flows across U.S. states in response to a positive technology shock. Technology shocks are identified as disturbances that increase relative state productivity in the long run for 226 state pairs, encompassing 80 per cent of labour flows across U.S. states in the 1976 - 2008 period. The data suggest heterogeneous responses of both employment and net labour flows across states, conditional on a positive technology shock. We build a two-region dynamic stochastic general equilibrium (DSGE) model with endogenous labour mobility and region-specific shocks to account for this evidence. We calibrate the model economy consistently with the observed differences in the degree of nominal rigidities across states, and show that we replicate the different patterns of the responses in employment and net labour flows across states following a technology shock."
"2014-40","Balance Sheets of Financial Intermediaries: Do They Forecast Economic Activity?","September 2014","Rodrigo Sekkel","TRUE","Econometric and statistical methods","C,C5,C53","http://www.bankofcanada.ca/wp-content/uploads/2014/09/wp2014-40.pdf","This paper conducts a real-time, out-of-sample analysis of the forecasting power of various aggregate financial intermediaries’ balance sheets to a wide range of economic activity measures in the United States. I find evidence that the balance sheets of leveraged financial institutions do have out-of-sample predictive power for future economic activity, and this predictability arises mainly through the housing sector. Nevertheless, I show that these variables have very little predictive power during periods of economic expansions and that predictability arises mainly during the financial crisis period."
"2014-41","Improving Public Equity Markets? No Pain, No Gain","September 2014","Katya Kartashova","TRUE","Development economics,Financial Institutions,Financial markets","E,E4,E44,G,G1,G11,O,O1,O11,O16","http://www.bankofcanada.ca/wp-content/uploads/2014/09/wp2014-41.pdf","This paper quantifies the effects of improving public equity markets on macroeconomic aggregates and welfare. I use an open-economy extension of Angeletos (2007), where entrepreneurs face idiosyncratic productivity risk in privately held firms. They can diversify by investing in publicly traded firms, but their operation is costly. These costs can vary across different economies. To quantify the effect of the differences and impose discipline, I parameterize the model using Ecuadorian and Chilean firm-level and aggregate data. Lower equity costs result in improvement of economic aggregates, but have differential welfare effects. Entrepreneurs suffer a loss, while workers gain."
"2014-42","What Does the Convenience Yield Curve Tell Us about the Crude Oil Market?","September 2014","Ron Alquist,Gregory Bauer,Antonio Diez de los Rios","FALSE,FALSE,TRUE","Asset Pricing,International topics","C,C5,C53,G,G1,G12,G13,Q,Q4,Q43","http://www.bankofcanada.ca/wp-content/uploads/2014/09/wp2014-42.pdf","Using the prices of crude oil futures contracts, we construct the term structure of crude oil convenience yields out to one-year maturity. The crude oil convenience yield can be interpreted as the interest rate, denominated in barrels of oil, for borrowing a single barrel of oil, and it measures the value of storing crude oil over the borrowing period. We show that the convenience yield curve is well explained by a level and a slope factor. Consistent with the theory of storage, convenience yields have predictive power over future crude oil inventories, production, global real economic activity and the price of oil."
"2014-43","International Transmission Channels of U.S. Quantitative Easing: Evidence from Canada","September 2014","Tatjana Dahlhaus,Kristina Hess,Abeer Reza","TRUE,TRUE,TRUE","International topics,Monetary policy framework,Transmission of monetary policy","C,C3,C32,E,E5,E52,E58,F,F4,F42,F44","http://www.bankofcanada.ca/wp-content/uploads/2014/09/wp2014-43.pdf","The U.S. Federal Reserve responded to the great recession by reducing policy rates to the effective lower bound. In order to provide further monetary stimulus, they subsequently conducted large-scale asset purchases, quadrupling their balance sheet in the process. We assess the international spillover effects of this quantitative easing program on the Canadian economy in a factor-augmented vector autoregression (FAVAR) framework, by considering a counterfactual scenario in which the Federal Reserve’s long-term asset holdings do not rise in response to the recession. We find that U.S. quantitative easing boosted Canadian output, mainly through the financial channel."
"2014-44","The Role of Card Acceptance in the Transaction Demand for Money","September 2014","Kim Huynh,Philipp Schmidt-Dengler,Helmut Stix","TRUE,FALSE,FALSE","Bank notes,Digital Currencies,Econometric and statistical methods,Financial services","C,C3,C35,C8,C83,E,E4,E41","http://www.bankofcanada.ca/wp-content/uploads/2014/09/wp2014-44.pdf","The use of payment cards, either debit or credit, is becoming more and more widespread in developed economies. Nevertheless, the use of cash remains significant. We hypothesize that the lack of card acceptance at the point of sale is a key reason why cash continues to play an important role. We formulate a simple inventory model that predicts that the level of cash demand falls with an increase in card acceptance. We use detailed payment diary data from Austrian and Canadian consumers to test this model while accounting for the endogeneity of acceptance. Our results confirm that card acceptance exerts a substantial impact on the demand for cash. The estimate of the consumption elasticity (0.23 and 0.11 for Austria and Canada, respectively) is smaller than that predicted by the classic Baumol-Tobin inventory model (0.5). We conduct counterfactual experiments and quantify the effect of increased card acceptance on the demand for cash. Acceptance reduces the level of cash demand as well as its consumption elasticity."
"2014-45","On the Importance of Sales for Aggregate Price Flexibility","October 2014","Oleksiy Kryvtsov,Nicolas Vincent","TRUE,FALSE","Business fluctuations and cycles,Economic models,Inflation and prices,Market structure and pricing,Transmission of monetary policy","E,E3,E31,E32,E5,E52,L,L1,L11,L2,L25,L8,L81,M,M3,M31","http://www.bankofcanada.ca/wp-content/uploads/2014/10/wp2014-45.pdf","Macroeconomists have traditionally ignored the behavior of temporary price markdowns (“sales”) by retailers. Although sales are common in the micro price data, they are assumed to be unrelated to macroeconomic phenomena and generally filtered out. We challenge this view. First, using the 1996–2012 data set of the U.K. CPI monthly price quotes, we document a roughly twofold increase in the frequency of sales during the Great Recession. We also present evidence of countercyclical sales in the United States. Second, we build a New Keynesian macroeconomic model in which temporary sales arise as a pricing mechanism that allows retailers to price discriminate across consumers with different opportunity costs of time. In line with our empirical evidence, the model predicts that firms react to macroeconomic shocks by varying the frequency of sales. In response to a monetary contraction, firms facing costs of decreasing regular prices post more sales, and households spend more time looking for sales. The resulting fall in the aggregate price level can be significantly larger than if sales were ignored. When the model is calibrated to match the behavior of sales in the data, it implies that the sales margin leads to a much smaller response of real consumption to monetary shocks."
"2014-46","Are There Gains from Pooling Real-Time Oil Price Forecasts?","October 2014","Christiane Baumeister,Lutz Kilian,Thomas K. Lee","FALSE,FALSE,FALSE","Econometric and statistical methods,International topics","C,C5,C53,Q,Q4,Q43","http://www.bankofcanada.ca/wp-content/uploads/2014/10/wp2014-46.pdf","The answer as to whether there are gains from pooling real-time oil price forecasts depends on the objective. The approach of combining five of the leading forecasting models with equal weights dominates the strategy of selecting one model and using it for all horizons up to two years. Even more accurate forecasts, however, are obtained when allowing the forecast combinations to vary across forecast horizons. While the latter approach is not always more accurate than selecting the single most accurate forecasting model by horizon, its accuracy can be shown to be much more stable over time. The mean-squared prediction error of real-time pooled forecasts is between 3% and 29% lower than that of the no-change forecast and its directional accuracy as high as 73%. Our results are robust to alternative oil price measures and apply to monthly as well as quarterly forecasts. We illustrate how forecast pooling may be used to produce real-time forecasts of the real and the nominal price of oil in a format consistent with that employed by the U.S. Energy Information Administration in releasing its short-term oil price forecasts, and we compare these forecasts during key historical episodes."
"2014-47","Labour Share Fluctuations in Emerging Markets: The Role of the Cost of Borrowing","October 2014","Serdar Kabaca","TRUE","Business fluctuations and cycles,Development economics,Interest rates,International topics,Labour markets","E,E2,E25,E4,E44,F,F4,F41","http://www.bankofcanada.ca/wp-content/uploads/2014/10/wp2014-47.pdf","This paper contributes to the literature by documenting labour income share fluctuations in emerging-market economies and proposing an explanation for them. Time-series data indicate that emerging markets differ from developed markets in terms of changes in the labour share over the business cycle. Labour share is more volatile in emerging markets and is procyclical, especially in countries facing countercyclical interest rates. In contrast, labour share in developed markets is more stable and slightly countercyclical. A frictionless small open-economy real business cycle model cannot account for these facts. I introduce working capital into this model, which generates liquidity need for labour payments. The main result is that the behaviour of the cost of borrowing can predict the right sign of the co-movement between labour share and output in both country groups, and can partly be responsible for the volatility of labour share. I also show that imperfect financial markets in the form of credit restrictions not only amplify the results for the variability of labour share but also help better explain some of the striking business cycle regularities in emerging markets, such as highly volatile consumption, strongly procyclical investment and countercyclical net exports."
"2014-48","The Propagation of Industrial Business Cycles","October 2014","Maximo Camacho,Danilo Leiva-Leon","FALSE,FALSE","Business fluctuations and cycles,Domestic demand and components,Econometric and statistical methods","C,C2,C22,E,E2,E27,E3,E32","http://www.bankofcanada.ca/wp-content/uploads/2014/10/wp2014-48.pdf","This paper examines the business cycle linkages that propagate industry-specific business cycle shocks throughout the economy in a way that (sometimes) generates aggregated cycles. The transmission of sectoral business cycles is modelled through a multivariate Markov-switching model, which is estimated by Gibbs sampling. Using nonparametric density estimation approaches, we find that the number and location of modes in the distribution of industrial dissimilarities change over the business cycle. There is a relatively stable trimodal pattern during expansionary and recessionary phases characterized by highly, moderately and lowly synchronized industries. However, during phase changes, the density mass spreads from moderately synchronized industries to lowly synchronized industries. This agrees with a sequential transmission of the industrial business cycle dynamics."
"2014-49","Credit Market Frictions and Sudden Stops","November 2014","Yuko Imura","TRUE","Business fluctuations and cycles,Credit and credit aggregates,Financial markets,International topics","E,E2,E22,E3,E32,F,F4,F41,G,G0,G01","http://www.bankofcanada.ca/wp-content/uploads/2014/11/wp2014-49.pdf","Financial crises in emerging economies in the 1980s and 1990s often entailed abrupt declines in foreign capital inflows, improvements in trade balance, and large declines in output and total factor productivity (TFP). This paper develops a two-sector small open economy model wherein heterogeneous firms face collateralized credit constraints for investment loans. The model is calibrated using Mexican data, and explains the economic downturn and subsequent recoveries following financial crises."
"2014-5","Corporate Governance, Product Market Competition and Debt Financing","February 2014","Teodora Paligorova,Jun Yang","TRUE,TRUE","Financial markets","G,G1,G12,G3,G34","http://www.bankofcanada.ca/wp-content/uploads/2014/02/wp2014-5.pdf","This paper examines the impact of product market competition and corporate governance on the cost of debt financing and the use of bond covenants. We find that more anti-takeover provisions are associated with a lower cost of debt only in competitive industries. Because they are exposed to higher takeover risk in competitive industries, bondholders charge higher bond spreads to firms that have fewer anti-takeover provisions. Once firms’ anti-takeover provisions are in place, we find that bondholders use fewer payment and debt priority covenants in competitive industries. Our results suggest that product market competition plays a crucial role in explaining the way a firm’s anti-takeover protection affects the cost of debt and the use of bond covenants."
"2014-50","The Effect of the Federal Reserve’s Tapering Announcements on Emerging Markets","November 2014","Vikram Rai,Lena Suchanek","TRUE,TRUE","International financial markets,International topics,Transmission of monetary policy","C,C3,C33,E,E5,E58,F,F3,F32,G,G1,G14","http://www.bankofcanada.ca/wp-content/uploads/2014/11/wp2014-50.pdf","The Federal Reserve’s quantitative easing (QE) program has been accompanied by a flow of funds into emerging-market economies (EMEs) in search of higher returns. When Federal Reserve officials first mentioned an eventual slowdown and end of purchases under the central bank’s QE program in May and June 2013, foreign investors started to withdraw some of these funds, leading to capital outflows, a drop in EME currencies and stock markets, and a rise in bond yields. Using an event-study approach, this paper estimates the impact of “Fed tapering” on EME financial markets and capital flows for 19 EMEs. Results suggest that EMEs with strong fundamentals (e.g., stronger growth and current account position, lower debt, and higher growth in business confidence and productivity), saw more favourable responses to Fed communications on tapering. Capital account openness initially played a role as well, but diminished in importance in subsequent tapering announcements."
"2014-51","Bootstrap Tests of Mean-Variance Efficiency with Multiple Portfolio Groupings","November 2014","Sermin Gungor,Richard Luger","TRUE,FALSE","Asset Pricing,Econometric and statistical methods,Financial markets","C,C1,C12,C14,C15,G,G1,G12","http://www.bankofcanada.ca/wp-content/uploads/2014/11/wp2014-51.pdf","We propose double bootstrap methods to test the mean-variance efficiency hypothesis when multiple portfolio groupings of the test assets are considered jointly rather than individually. A direct test of the joint null hypothesis may not be possible with standard methods when the total number of test assets grows large relative to the number of available time-series observations, since the estimate of the disturbance covariance matrix eventually becomes singular. The suggested residual bootstrap procedures based on combining the individual group p-values avoid this problem while controlling the overall significance level. Simulation and empirical results illustrate the usefulness of the joint mean-variance efficiency tests."
"2014-52","Targeting Inflation from Below - How Do Inflation Expectations Behave?","December 2014","Michael Ehrmann","FALSE","Inflation and prices,Inflation targets","C,C5,C53,E,E3,E31,E5,E52,E58","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-52.pdf","Inflation targeting (IT) had originally been introduced as a device to bring inflation down and stabilize it at low levels. Given the current environment of persistently weak inflation in many advanced economies, IT central banks must now bring inflation up to target. In this paper, the author tests to what extent inflation expectations are anchored in such circumstances, by comparing (i) IT and non-IT countries, and (ii) across periods when inflation is at normal levels, (persistently) high, or (persistently) weak. He finds that under low and persistently low inflation, some disanchoring can occur - inflation expectations are more dependent on lagged inflation; forecasters tend to disagree more; and inflation expectations get revised down in response to lower-than-expected inflation, but do not respond to higher-than-expected inflation. Since inflation expectations in IT countries are substantially better anchored than those in the control group, policy rates in IT countries need to react less to changes in inflation, making IT central banks considerably less likely to hit the zero lower bound."
"2014-53","The Impact of U.S. Monetary Policy Normalization on Capital Flows to Emerging-Market Economies","December 2014","Tatjana Dahlhaus,Garima Vasishtha","TRUE,TRUE","International topics,Transmission of monetary policy","C,C3,C32,E,E5,E52,F,F3,F33,F4,F42","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-53.pdf","The Federal Reserve’s path for withdrawal of monetary stimulus and eventually increasing interest rates could have substantial repercussions for capital flows to emerging-market economies (EMEs). This paper examines the potential impact of U.S. monetary policy normalization on portfolio flows to major EMEs by using a vector autoregressive model that explicitly accounts for market expectations of future monetary policy. The “policy normalization shock” is defined as a shock that increases both the yield spread of U.S. long-term bonds and monetary policy expectations while leaving the policy rate per se unchanged. Results indicate that the impact of this shock on portfolio flows as a share of GDP is expected to be economically small. The estimated impact is closely in line with that seen during the end-May to August 2013 episode in response to a comparable rise in the yield spread of U.S. long-term bonds. However, as the events during the summer of 2013 have shown, relatively small changes in portfolio flows can be associated with significant financial turmoil in EMEs. Further, there is also a strong association between the countries that are identified by our model as being the most affected and the ones that saw greater outflows of portfolio capital over May to September 2013."
"2014-54","International House Price Cycles, Monetary Policy and Risk Premiums","December 2014","Gregory Bauer","FALSE","Econometric and statistical methods,Housing","C,C2,E,E4,E43,R,R2,R21","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-54.pdf","Using a panel logit framework, the paper provides an estimate of the likelihood of a house price correction in 18 OECD countries. The analysis shows that a simple measure of the degree of house price overvaluation contains a lot of information about subsequent price reversals. Corrections are typically triggered by a sharp tightening in the monetary policy interest rate relative to a baseline level in each country. Two different assessments of the current and future baseline estimates of monetary policy interest rates are provided: a simple Taylor rule and one extracted from a term structure model. A case study based on the Canadian housing market is presented."
"2014-55","Persistent Leverage in Portfolio Sorts: An Artifact of Measurement Error?","December 2014","Michael Mueller","TRUE","Econometric and statistical methods,Financial markets","C,C1,C18,G,G3,G32","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-55.pdf","Studies such as Lemmon, Roberts and Zender (2008) demonstrate how stable firms’ capital structures are over time, and raise the question of whether new theories of capital structure are needed to explain these phenomena. In this paper, I show that trade-off theory-based empirical proxies that are observed with error offer an alternative explanation for the persistence in portfolio-leverage levels. Measurement error noise equal to 80% of the cross-sectional variation in the market to book ratio, coupled with slight mismeasurement of other factors, matches simulated data moments to empirical moments. This suggests that unobserved investment opportunities play an important role in explaining leverage ratios."
"2014-56","High-Frequency Trading around Macroeconomic News Announcements: Evidence from the U.S. Treasury Market","December 2014","George Jiang,Ingrid Lo,Giorgio Valente","FALSE,FALSE,FALSE","Financial markets","G,G1,G10,G12,G14","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-56.pdf","This paper investigates high-frequency (HF) market and limit orders in the U.S. Treasury market around major macroeconomic news announcements. BrokerTec introduced i- Cross at the end of 2007 and we use this exogenous event as an instrument to analyze the impact of HF activities on liquidity and price efficiency. Our results show that HF activities have a negative effect on liquidity around economic announcements: they widen spreads during the pre-announcement period and lower depth on the order book during the post-announcement period. The negative impact on liquidity mainly derives from HF trades. Nonetheless, HF trades improve price efficiency during both the preannouncement and post-announcement periods."
"2014-57","International Spillovers of Policy Uncertainty","December 2014","Stefan Klößner,Rodrigo Sekkel","FALSE,TRUE","Econometric and statistical methods","C,C3,D,D8,D80,F,F4,F42","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-57.pdf","Using the Baker et al. (2013) index of policy uncertainty for six developed countries, this paper estimates spillovers of policy uncertainty. We find that spillovers account for slightly more than one-fourth of the dynamics of policy uncertainty in these countries, with this share rising to one-half during the financial crisis. The United States and United Kingdom are responsible for a large fraction of the spillovers since the financial crisis, while Canada and the remaining countries are all net receivers of policy uncertainty shocks during and after this period."
"2014-58","Addressing Household Indebtedness: Monetary, Fiscal or Macroprudential Policy?","December 2014","Sami Alpanda,Sarah Zubairy","FALSE,FALSE","Economic models,Financial system regulation and policies,Housing,Transmission of monetary policy","E,E5,E52,E6,E62,R,R3,R38","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-58.pdf","In this paper, we build a dynamic stochastic general-equilibrium model with housing and household debt, and compare the effectiveness of monetary policy, housing-related fiscal policy, and macroprudential regulations in reducing household indebtedness. The model features long-term fixed-rate borrowing and lending across two types of households, and differentiates between the flow and the stock of household debt. We use Bayesian methods to estimate parameters related to model dynamics, while level parameters are calibrated to match key ratios in the U.S. data. We find that monetary tightening is able to reduce the stock of real mortgage debt, but leads to an increase in the household debt-toincome ratio. Among the policy tools we consider, tightening in mortgage interest deduction and regulatory loan-to-value (LTV) are the most effective and least costly in reducing household debt, followed by increasing property taxes and monetary tightening. Although mortgage interest deduction is a broader tool than regulatory LTV, and therefore potentially more costly in terms of output loss, it is effective in reducing overall mortgage debt, since its direct reach also extends to home equity loans."
"2014-59","Demographics and the Demand for Currency","December 2014","Geoffrey R. Dunbar","TRUE","Bank notes,Econometric and statistical methods","C,C3,C31,C36,E,E4,E41","http://www.bankofcanada.ca/wp-content/uploads/2014/12/wp2014-59.pdf","I use data from the Bank of Canada’s Bank Note Distribution System and exploit a natural experiment offered by the timing of Easter in the Gregorian calendar to analyze the effects of demographic change for currency demand. I find that the main drivers of low-denomination bank note demand are merchants. Merchants and the youngest age group, aged 15-24, are also a significant source of demand for twenty-dollar bank notes and for the total dollar value of withdrawals. In contrast, increases in the demographic age groups 25-54 and 55 plus tend to lower bank note withdrawals. Finally, I find no evidence that employment status is related to bank note demand, but that there is a difference between the bank note demand of men aged 15-24 and women aged 15-24: increases in the share of women aged 15-24 lead to increases in bank note demand."
"2014-6","A Policy Model to Analyze Macroprudential Regulations and Monetary Policy","February 2014","Sami Alpanda,Gino Cateau,Césaire Meh","FALSE,TRUE,TRUE","Economic models,Financial system regulation and policies","E,E1,E17,E3,E32,E4,E44,F,F4,F41","http://www.bankofcanada.ca/wp-content/uploads/2014/02/wp2014-6.pdf","We construct a small-open-economy, New Keynesian dynamic stochastic general-equilibrium model with real-financial linkages to analyze the effects of financial shocks and macroprudential policies on the Canadian economy. Our model has four key features. First, it allows for non-trivial interactions between the balance sheets of households, firms and banks within a unified framework. Second, it incorporates a risk-taking channel by allowing the risk appetite of investors to depend on aggregate economic activity and funding conditions. Third, it incorporates long-term debt by allowing households and businesses to pay back their stock of debt over multiple periods. Fourth, it incorporates targeted and broader macroprudential instruments to analyze the interaction between macroprudential and monetary policy. The model also features nominal and real rigidities, and is calibrated to match dynamics in Canadian macroeconomic and financial data. We study the transmission of monetary policy and financial shocks in the model economy, and analyze the effectiveness of various policies in simultaneously achieving macroeconomic and financial stability. We find that, in terms of reducing household debt, more targeted tools such as loan-to-value regulations are the most effective and least costly, followed by bank capital regulations and monetary policy, respectively."
"2014-7","Banks’ Financial Distress, Lending Supply and Consumption Expenditure","February 2014","H. Evren Damar,Reint Gropp,Adi Mordel","FALSE,FALSE,TRUE","Credit and credit aggregates,Domestic demand and components,Financial Institutions","E,E2,E21,E4,E44,G,G0,G01,G2,G21","http://www.bankofcanada.ca/wp-content/uploads/2014/02/wp2014-7.pdf","The paper employs a unique identification strategy that links survey data on household consumption expenditure to bank-level data in order to estimate the effects of bank financial distress on consumer credit and consumption expenditures. Specifically, we show that households whose banks were more exposed to funding shocks report significantly lower levels of non-mortgage liabilities compared to a matched sample of households. The reduced access to credit, however, does not result in lower levels of consumption. Instead, we show that households compensate by drawing down liquid assets. Only households without the ability to draw on liquid assets reduce consumption. The results are consistent with consumption smoothing in the face of a temporary adverse lending supply shock. The results contrast with recent evidence on the real effects of finance on firms’ investment, where even temporary adverse credit supply shocks are associated with significant real effects."
"2014-8","Rollover Risk and the Maturity Transformation Function of Banks","March 2014","Teodora Paligorova,João Santos","TRUE,FALSE","Financial stability","G,G2,G21","http://www.bankofcanada.ca/wp-content/uploads/2014/03/wp2014-8.pdf","This paper shows that banks that rely heavily on short-term funding engage less in maturity transformation in an attempt to decrease their exposure to rollover risk. These banks shorten both the maturity of their portfolio of loans as well as the maturity of newly issued loans. We find that the loan yield curve becomes steeper with banks’ increasing use of short-term funding. The loan maturity shortening is driven by banks and affects borrowers’ financing choices - they turn to the bond market for long-term funding. To the extent that borrowers do not manage to compensate for the undesirable shortening of loan maturities by going to the bond market, they may become more exposed to rollover risk due to banks. This potential synchronization of banks’ and borrowers’ rollover risk can be a source of financial instability once short-term funding suddenly disappears."
"2014-9","Labor Market Participation, Unemployment and Monetary Policy","March 2014","Alessia Campolmi,Stefano Gnocchi","TRUE,TRUE","Business fluctuations and cycles,Labour markets,Transmission of monetary policy","E,E2,E24,E3,E32,E5,E52","http://www.bankofcanada.ca/wp-content/uploads/2014/03/wp2014-9.pdf","We incorporate a participation decision in a standard New Keynesian model with matching frictions and show that treating the labor force as constant leads to incorrect evaluation of alternative policies. We also show that the presence of a participation margin mitigates the Shimer critique."
"2015-1","Immigrants and Mortgage Delinquency in the United States","January 2015","Zhenguo Lin,Yingchun Liu,Jia Xie","FALSE,FALSE,FALSE","Debt Management,Financial stability","G,G2,G21,J,J1,J15","http://www.bankofcanada.ca/wp-content/uploads/2015/01/wp2015-1.pdf","We investigate the relationship between immigrant status and mortgage delinquency in the United States. We find that after controlling for observables, newly arrived immigrants are likely to have a higher delinquency rate on mortgages than natives, while immigrants who have resided in the United States for more than 20 years are no different than natives in this regard. In addition, there is no evidence that the second generation of immigrants has a higher delinquency rate than the third-or-higher generation. Our results are robust to potential sample selection bias and functional misspecifications."
"2015-10","Effects of Funding Portfolios on the Credit Supply of Canadian Banks","March 2015","H. Evren Damar,Césaire Meh,Yaz Terajima","FALSE,TRUE,TRUE","Financial Institutions,Financial stability,Financial system regulation and policies,Monetary policy implementation","E,E5,E52,G,G2,G21","http://www.bankofcanada.ca/wp-content/uploads/2015/03/wp2015-10.pdf","This paper studies how banks simultaneously manage the two sides of their balance sheet and its implications for bank risk taking and real economic activity. First, we analyze how changes in funding affect the supply of bank loans. We then examine how the supply of credit by banks that rely more on wholesale funding changed during periods of low-for-long interest rates and during the recent financial crisis. The findings suggest that contemporaneous changes in wholesale funding are positively associated with large business loans. In addition, we find that banks that rely on wholesale funding tend to increase mortgage loans in a prolonged low rate environment. This is suggestive evidence that these banks may be taking on more liquidity risk by supplying long-term loans with short-term funding. We also find that mortgage lending by banks relying more on wholesale funding increased, a likely result of government policies to increase liquidity in the market during the crisis."
"2015-11","Fourier Inversion Formulas for Multiple-Asset Option Pricing","March 2015","Bruno Feunou,Ernest Tafolong","TRUE,FALSE","Asset Pricing","G,G1,G12","http://www.bankofcanada.ca/wp-content/uploads/2015/03/wp2015-11.pdf","Plain vanilla options have a single underlying asset and a single condition on the payoff at the expiration date. For this class of options, a well-known result of Duffie, Pan and Singleton (2000) shows how to invert the characteristic function to obtain a closed-form formula for their prices. However, multiple-asset and multiple-condition derivatives such as rainbow options cannot be priced within this framework. Utilizing inversion of the Fourier transform - and resorting to neither the Black-Scholes framework nor the affine models settings - the authors provide an analytical solution for options whose payoffs depend on two or more conditions. Numerical experiments based on the multiple-asset and multiple-condition derivatives are provided to illustrate the usefulness of the proposed approach."
"2015-12","Funding Liquidity, Market Liquidity and the Cross-Section of Stock Returns","March 2015","Jean-Sébastien Fontaine,René Garcia,Sermin Gungor","TRUE,FALSE,TRUE","Asset Pricing,Financial markets","E,E4,E43,H,H1,H12","http://www.bankofcanada.ca/wp-content/uploads/2015/03/wp2015-12.pdf","Following theory, we check that funding risk connects illiquidity, volatility and returns in the cross-section of stocks. We show that the illiquidity and volatility of stocks increase with funding shocks, while contemporaneous returns decrease with funding shocks. The dispersions of illiquidity, volatility and returns widen following funding shocks. Funding risk is priced, generating a returns spread of 4.25 percent (annually) between the most and least illiquid portfolios, and of 5.30 percent between the most and least volatile portfolios. Estimates are robust using mimicking portfolio returns, alternative portfolio sorts, traditional test assets, other risk factors, monthly returns or quarterly returns."
"2015-13","Euro Area Government Bonds—Integration and Fragmentation During the Sovereign Debt Crisis","April 2015","Michael Ehrmann,Marcel Fratzscher","FALSE,FALSE","Asset Pricing,Financial markets,Interest rates,International financial markets","E,E5,F,F3,G,G1,G15","http://www.bankofcanada.ca/wp-content/uploads/2015/04/wp2015-13.pdf","The paper analyzes the integration of euro area sovereign bond markets during the European sovereign debt crisis. It tests for contagion (i.e., an intensification in the transmission of shocks across countries), fragmentation (a reduction in spillovers) and flight-to-quality patterns, exploiting the heteroskedasticity of intraday changes in bond yields for identification. The paper finds that euro area government bond markets were well integrated prior to the crisis, but saw a substantial fragmentation from 2010 onward. Flight to quality was present at the height of the crisis, but has largely dissipated after the European Central Bank’s (ECB’s) announcement of its Outright Monetary Transactions (OMT) program in 2012. At the same time, Italy and Spain became more interdependent after the OMT announcement, providing our only evidence of contagion. While this suggests that countries have been effectively ring-fenced, and Italy and Spain benefited from the joint reduction in yields following the OMT announcement, the high current degree of fragmentation poses difficult challenges for policy-makers, since it leads to an unequal transmission of the ECB’s monetary policy to the various countries."
"2015-14","A Wake-Up-Call Theory of Contagion","April 2015","Toni Ahnert,Christoph Bertsch","TRUE,FALSE","Exchange rates,Financial stability,International financial markets","D,D8,D82,F,F3,G,G0,G01","http://www.bankofcanada.ca/wp-content/uploads/2015/04/wp2015-14.pdf","We propose a novel theory of financial contagion. We study global coordination games of regime change in two regions with an initially uncertain correlation of regional fundamentals. A crisis in region 1 is a wake-up call to investors in region 2 that induces a reassessment of local fundamentals. Contagion after a wake-up call can occur even if investors learn that fundamentals are uncorrelated and common lender effects or balancesheet linkages are absent. Applicable to currency attacks, bank runs and debt crises, our theory of contagion is supported by existing evidence and generates a new testable implication for empirical work."
